id,post_title,category_name,relationship,Impressions,Url Clicks,word_count,character_count,contains_number,contains_question,contains_quote,special_char_count,cluster,STR_High_Low,CTR_per_cluster_avg,keyword_strength,is_question,contains_keywords_score,URL CTR
15162660,פייק ניוז: יותר ממחצית התוכן שאתם קוראים באינטרנט - זבל AI מתורגם,חדשות טכנולוגיה,Child Category,8583,405,12,65,0,0,0,0,4,0,0.7906439568963222,1.4132483094436283,0,3,0.0471862985
16925482,מסוכן גם בבית: כך אוספת איראן מידע אישי על ישראלים בתפקידים שונים,טכנולוגיה ומדע,Direct Category,8508,666,12,65,0,0,0,0,4,1,1.3116313640038282,0.9710598198873712,0,3,0.07827926657
15613915,"האקרים אנטי-ישראלים טוענים: פרצנו למאגרי המידע של חוצה ישראל""""",חדשות טכנולוגיה,Child Category,8420,253,9,62,0,0,1,0,0,0,0.4658207941120083,0.9551844871878692,0,3,0.03004750594
17281903,מגרדים פריחה בעור? תפסיקו - אבל גם תמשיכו,טכנולוגיה ומדע,Direct Category,8322,503,8,41,0,1,0,1,4,1,1.0127571517506078,0.0,0,1,0.06044220139
17513684,מתבגרים בלחץ: מה זה אומר כשהמתבגר סובל מנדודי שינה?,מחקרים,Child Category,8302,351,9,51,0,1,0,1,2,0,0.6108869703594985,1.4139786827098748,1,2,0.04227896892
17385556,"מסביב לעולם ב-50 אלף קמ: מטא תקים את הכבל התת-ימי הארוך ביותר בתבל""",חדשות טכנולוגיה,Child Category,8291,293,13,67,1,0,1,0,3,0,0.5369729754645125,0.3228236376294278,0,3,0.03533952479
15528399,"שווי של כחמישה מיליארד דולר"": גוגל נאלצה לחתום על הסכם פשרה""",חדשות טכנולוגיה,Child Category,8194,326,11,60,0,0,1,0,4,0,0.6666328113150799,1.6138152051052372,0,4,0.03978520869
15783659,"סקרלט ג'והנסון איימה, OpenAI התקפלה: העוזרת של ChatGPT ירדה משימוש",חדשות טכנולוגיה,Child Category,8164,656,10,66,0,0,1,0,0,1,1.245693748760872,0.9851949126299868,0,2,0.08035276825
15792724,הנשק הסודי של ישראל: הסטארטאפים המקומיים כובשים את חזית הסייבר,חדשות טכנולוגיה,Child Category,8003,446,10,62,0,0,0,0,3,1,0.8467861885119139,1.2692394996836938,0,3,0.05572910159
14800576,הדובר של כולנו: כך תוכלו לזכות בתמונה לצד דניאל הגרי מבלי לקום מהכיסא,חדשות טכנולוגיה,Child Category,7930,332,13,69,0,0,0,0,0,0,0.6490457912802565,1.376050391463794,0,3,0.04186633039
15187325,"אילון מאסק הכריז: שבב של נוירלינק"" הושתל לראשונה במוח אנושי""",חדשות טכנולוגיה,Child Category,7912,542,10,60,0,0,1,0,0,1,1.0619973906511682,1.2849598515893703,0,2,0.06850353893
16024249,מדע וטכנולוגיה בעידן מלחמה: הכנס האקדמי המוביל חוזר לירושלים,חלל ומדע,Child Category,7593,117,9,60,0,0,0,0,4,0,0.2581888642414873,0.0,0,2,0.01540892928
16807322,"בדרך למהפכה? בארהב עשויים לדרוש מגוגל למכור את דפדפן הכרום הפופולארי שלה""",חדשות טכנולוגיה,Child Category,7568,257,12,73,0,1,1,1,3,0,0.5159928977011258,0.3337384038324153,0,5,0.03395877378
15396670,"אבל בעולם ההייטק: הלך לעולמו יהודה זיסאפל, ממייסדי הענף בישראל",חדשות טכנולוגיה,Child Category,7479,1000,10,62,0,0,0,0,4,1,2.240379095980612,1.1078095861155457,0,2,0.1337077149
15541889,נערכים לתגובה איראנית? דיווחים על שיבושי GPS נרחבים במרכז,חדשות טכנולוגיה,Child Category,7442,289,9,57,0,1,0,1,4,0,0.65068863627884,1.0,0,1,0.03883364687
14891197,דיווח: מודעות של מותגים וגורמי ממשל הופיעו באתרי פורנו,חדשות טכנולוגיה,Child Category,7397,220,9,54,0,0,0,0,0,0,0.4610812945386366,1.0,0,2,0.02974178721
17349891,"התחרות על שתלי מוח: היריבה של מאסק מתכננת שתפ בעיר העתידנית בסעודיה""",חדשות טכנולוגיה,Child Category,7320,160,12,68,0,0,1,0,0,0,0.3388592485093799,1.6947040296090876,0,3,0.0218579235
15812317,קנס כבד: מטא תשלם עשרות מיליונים למדינת ישראל,חדשות טכנולוגיה,Child Category,7163,140,8,45,0,0,0,0,4,0,0.327490065197052,0.6480895230823577,0,2,0.01954488343
15495238,אור מן העבר: נער מהוד השרון גילה בנגב נר שמן רומי מהמאה הרביעית לספירה,ארכיאולוגיה,Child Category,7142,216,14,70,0,0,0,0,4,0,0.5067560595629027,0.0,0,1,0.03024362924
16319729,קיבלתם הודעה או שיחה חשודה? כך תוודאו שאתם מוגנים,חדשות טכנולוגיה,Child Category,7101,245,9,49,0,1,0,1,4,0,0.578111510964264,0.5894007992786298,0,2,0.03450218279
17198114,פומפיי נהרסה ב-79 לספירה - ארכיאולוגים מצאו שם ג'קוזי ל-30 איש,מחקרים,Child Category,6986,818,11,62,1,0,1,0,4,1,1.961958277179873,0.0,0,2,0.1170913255
16415035,בצל האשמות על פעילות פלילית: טלגרם מפסיקה את ההצפנה לצ'אטים אישיים,חדשות טכנולוגיה,Child Category,6984,395,11,66,0,0,1,0,3,1,0.8593787071787021,1.4100352494505983,0,3,0.05655784651
14868226,"אבטיח לפלשתין, עטים לישראל: הפילטרים בטיקטוק נכנסו ללחימה",חדשות טכנולוגיה,Child Category,6777,237,8,57,0,0,0,0,4,0,0.5859707064793558,0.0,0,2,0.03497122621
16936783,OpenAI משיקה את Sora - אמנים בהוליווד מתנגדים,חדשות טכנולוגיה,Child Category,6762,182,8,45,0,0,0,0,3,0,0.4089666984947612,0.3267769354042608,0,2,0.02691511387
15073645,"עכבר גיימינג Razer Cobra Pro: כמה קטן, ככה חד",סקירות,Child Category,6724,285,9,45,0,0,0,0,4,0,0.7102025059448186,0.0,0,1,0.04238548483
17532963,ילדים מלמדים ילדים: היזמים הצעירים שפיתחו אתר לתרגול לוח הכפל,טכנולוגיה ומדע,Direct Category,6707,319,10,61,0,0,0,0,4,0,0.7969432964499592,0.0,0,1,0.0475622484
16208575,"מכה לגוגל: ביהמש בארה""ב קבע כי הפרה את חוקי המונופול""",חדשות טכנולוגיה,Child Category,6669,166,10,53,0,0,1,0,3,0,0.3782153010482732,1.0,0,2,0.02489128805
15563779,"חוזה של מיליארדים עם נאסא: אחד מהרכבים האלו יסיע אסטרונאוטים על הירח""",חלל ומדע,Child Category,6586,361,12,69,0,0,1,0,4,0,0.918439430673779,1.0221780843205668,0,5,0.05481324021
15294696,נפתרה תעלומת המאובן בן 280 מיליון השנים שריתק את עולם המחקר,ארכיאולוגיה,Child Category,6542,802,11,59,1,0,0,0,3,1,1.8627542057842688,0.3267769354042608,0,3,0.1225924794
15071503,רחוק מהתחזיות: ענקית הגיימינג העולמית Unity צפויה לפטר 25% מהעובדים,גיימינג,Child Category,6499,382,10,67,1,0,0,0,4,1,0.9848767180334296,0.0,0,1,0.05877827358
15821223,חשד לפריצת סייבר נוספת למשרד עורכי הדין גולדפרב-גרוס,חדשות טכנולוגיה,Child Category,6433,297,8,52,0,0,0,0,4,0,0.7735848271149207,0.0,0,1,0.04616819524
17116520,כמו מסרט קריפי: רובוט מתקפל דמוי אדם שאפשר לשאת במזוודה,טכנולוגיה ומדע,Direct Category,6274,912,10,55,0,0,0,0,4,1,2.435652737508066,0.0,0,1,0.1453618106
15230511,אפליה ובדיחות בעלות אופי מיני: חברת החלל היוקרתית של אילון מאסק מסתבכת,חדשות טכנולוגיה,Child Category,6236,376,12,70,0,0,0,0,0,1,0.9347429109153788,1.1492262228497598,0,3,0.06029506094
16910898,הסנדלר הולך יחף: למה יש כל כך מעט רובוטים בישראל?,טכנולוגיה ומדע,Direct Category,5948,299,10,49,0,1,0,1,4,0,0.8422970382413112,1.7265910985804684,1,3,0.05026899798
17091437,"תביעה בארהב: טיקטוק ידעה על ניצול קטינים - והעדיפה לגרוף רווחים""",חדשות טכנולוגיה,Child Category,5911,359,11,64,0,0,1,0,4,1,1.0176502283454183,0.4798736778381151,0,2,0.06073422433
17174209,טיקטוק על הקצה: 48 שעות להכרעת גורל האפליקציה בארה״ב,חדשות טכנולוגיה,Child Category,5831,123,9,52,1,0,0,0,4,0,0.3534492913259612,0.4798736778381151,0,1,0.02109415195
15049572,"יוזמה חדשה: אומניטלקום"" תחלק את מערכת החירום שלה ללא עלות""",חדשות טכנולוגיה,Child Category,5792,242,10,58,0,0,1,0,3,0,0.634860836272412,0.3303505981276106,0,6,0.04178176796
17528994,סוף למסיבת התחפושות? הסטארט-אפ הישראלי שנלחם בדיפ-פייק ,טכנולוגיה ומדע,Direct Category,5754,223,7,55,0,1,0,1,4,0,0.6493817072037465,0.517740261780139,0,2,0.03875564824
15086072,כמעט 100 ימים למלחמה: ההייטק הישראלי נחוש להוכיח את עוצמתו,חדשות טכנולוגיה,Child Category,5702,210,10,58,1,0,0,0,3,0,0.5596078599625127,0.9706491141032858,0,3,0.03682918274
14930292,Vivo V29 Lite: מכשיר הביניים שהפתיע אותנו,סקירות,Child Category,5384,214,7,41,1,0,0,0,4,0,0.6659992916195299,0.0,0,0,0.0397473997
16469464,עסקת ענק בהייטק הישראלי: פלייטיקה רוכשת את סופר-פליי ב-700 מיליון דולר,חדשות טכנולוגיה,Child Category,5289,379,11,70,1,0,0,0,4,1,1.200689431761747,1.1848862739315027,0,3,0.07165815844
15107525,למרות הקיצוצים הנרחבים: אושרה חבילת סיוע להייטק הישראלי,חדשות טכנולוגיה,Child Category,5120,165,8,55,0,0,0,0,4,0,0.5399816832881399,1.0,0,1,0.0322265625
15262260,גוגל: מתקפות הסייבר ההרסניות נגד ישראל יימשכו אם המלחמה תסלים,חדשות טכנולוגיה,Child Category,5057,276,10,61,0,0,0,0,4,0,0.9144946593707164,1.1601285053106336,0,3,0.05457781293
14984935,מי המנהל פה? הנתונים המדהימים על השתלטות ה-AI על מוקדי השירות,חדשות טכנולוגיה,Child Category,5000,164,11,61,0,1,0,1,4,0,0.5495900846344065,1.3886843728422686,0,2,0.0328
16350105,"חברה אחת, שתי אוזניות, שני מחירים: CMF Buds Pro 2 מול Nothing Ear",סקירות,Child Category,4934,423,13,65,1,0,0,0,4,1,1.4365021070157675,0.0,0,0,0.08573165788
16333631,אואזיס הודיעו על איחוד - האתר הרשמי קרס מרוב עומס,חדשות טכנולוגיה,Child Category,4915,278,10,49,0,0,0,0,4,1,0.9477336894077438,1.0,0,3,0.05656154629
16889321,"דרמה בעולם ההייטק: מנכל אינטל העולמית פורש מתפקידו""",טכנולוגיה ומדע,Direct Category,4880,353,8,51,0,0,1,0,4,1,1.2120483048395203,0.519485025614397,0,2,0.07233606557
15259352,"נאסא באזהרה חריגה: כתמים עצומים על השמש עלולים להתפרץ בכל רגע""",חלל ומדע,Child Category,4813,645,11,62,0,0,1,0,4,1,2.245478484336688,0.5046278082283209,0,2,0.1340120507
16411461,"הדלפות מחול: האם זה מה שצפוי לנו בהשקת אייפון 16 הערב?""",חדשות טכנולוגיה,Child Category,4711,176,11,55,1,1,1,1,4,0,0.6259859830335197,1.1991995868424914,1,2,0.03735937168
17240512,מודל AI סיני מטלטל את התעשייה - וגרם לוול סטריט לקרוס,חדשות טכנולוגיה,Child Category,4700,402,11,53,0,0,0,0,3,1,1.2996305725270263,1.379780452366112,0,2,0.08553191489
15376778,"נתן לנו השראה ואז הלך להקים מתחרה"": ב-OpenAI הפכו את הקרב מול אילון מאסק לפומבי""",חדשות טכנולוגיה,Child Category,4660,211,15,80,0,0,1,0,4,0,0.7586851503803398,1.1282995722455116,0,3,0.04527896996
16076427,דיווח: גוגל קרובה לרכוש את חברת הסייבר הישראלית וויז ב-23 מיליארד דולר,חדשות טכנולוגיה,Child Category,4640,154,12,70,1,0,0,0,4,0,0.556119066886191,0.9602730263704043,0,4,0.03318965517
14641745,יותר מסתם סמארטפון מתקפל: האם Samsung Galaxy Z Fold 5 יתאים לכם?,סקירות,Child Category,4545,462,12,64,1,1,0,1,4,1,1.7032293532149811,1.7299905642933662,1,1,0.101650165
16770793,האיום האיראני: זו המשמעות של מתקפת סייבר על הבנקים,חדשות טכנולוגיה,Child Category,4505,350,9,50,0,0,0,0,4,1,1.3017820959223991,0.6332761980388357,0,2,0.07769145394
17271195,בכיר במטא: חברה ישראלית פרצה לחשבונות ווטסאפ של עיתונאים ופעילים חברתיים,חדשות טכנולוגיה,Child Category,4484,101,11,72,0,0,0,0,0,0,0.349193548724879,1.0,0,2,0.02252453167
15440780,"בראש סדר העדיפויות"": המלחמה בכנופיות הסייבר עולה הילוך""",חדשות טכנולוגיה,Child Category,4429,176,8,55,0,0,1,0,4,0,0.6658432978465563,0.0,0,1,0.03973808986
15363613,דיווח: האיחוד האירופי הטיל קנס מפלצתי על אפל,חדשות טכנולוגיה,Child Category,4360,195,8,44,0,0,0,0,4,0,0.7493991000393907,1.396889547819114,0,1,0.04472477064
14846680,הקדים את זמנו: מחשב העל של אנבידיה בישראל נכנס לשימוש ראשוני,חדשות טכנולוגיה,Child Category,4334,180,11,60,0,0,0,0,3,0,0.6310667844630244,1.2562452656764784,0,4,0.04153207199
17535159,החוקרים מזהירים - ברד עם גליצרול מסוכן לילדים מתחת לגיל שמונה,מחקרים,Child Category,4274,280,11,61,0,0,0,0,4,1,1.097712370986998,1.0,0,3,0.06551240056
15455343,"דיווח: חברות הקשורות לוואווי הסינית על הכוונת של ארהב""",חדשות טכנולוגיה,Child Category,4159,149,9,54,0,0,1,0,0,0,0.5554024481470436,1.4075554772540408,0,2,0.03582591969
17480281,"זה מה שאנחנו עושים"": אחרי שהות ממושכת בחלל - האסטרונאוטים של סטארליינר מתכוננים לחזרה הביתה""",חלל ומדע,Child Category,4034,316,15,92,0,0,1,0,4,1,1.312551141046119,1.1038518459234512,1,4,0.07833415964
14914355,"ירידות חדות בהנפקות: דוח חדש מציג את המצב הקשה של ההייטק הישראלי""",חדשות טכנולוגיה,Child Category,4008,106,12,65,0,0,1,0,3,0,0.4018554627678409,1.5598334344840288,0,4,0.02644710579
16306932,איגוד האינטרנט באזהרה חריגה: אל תפתחו מיילים חשודים מהבנק,חדשות טכנולוגיה,Child Category,3913,164,9,57,0,0,0,0,4,0,0.7022618000205313,0.0,0,2,0.0419115768
17492774,"ממצא בלתי צפוי לחלוטין"": אספירין נמצא כמונע התפשטות סרטן""",מחקרים,Child Category,3900,478,9,57,0,0,1,0,4,1,2.053659009788844,0.0,0,0,0.1225641026
16240081,"פחות יזמים רוצים להקים סטארטאפים, וזו נורה אדומה בוהקת""""",חדשות טכנולוגיה,Child Category,3892,142,9,56,0,0,1,0,4,0,0.6113368262153104,0.0,0,1,0.03648509764
17297569,"דוגמה ומופת"": מדענית בעלת שם עולמי בעיבוד אותות ו-AI זכתה בפרס ישראל""",חדשות טכנולוגיה,Child Category,3752,114,12,69,0,0,1,0,4,0,0.5091046535346763,1.4100064597723243,0,4,0.03038379531
14830983,בפעם השנייה היום: מתקפת סייבר על חברה ישראלית,חדשות טכנולוגיה,Child Category,3742,204,8,45,0,0,0,0,4,0,0.9134639854379394,0.4905715697402664,0,3,0.05451630144
17515109,פורים כל השנה: בעלי החיים שעושים עיניים כדי לשרוד,טכנולוגיה ומדע,Direct Category,3623,49,9,49,0,0,0,0,4,0,0.2266171591558059,1.0,0,1,0.01352470328
17364281,OpenAI דוחה את הצעתו של אילון מאסק לרכוש את החברה,חדשות טכנולוגיה,Child Category,3520,83,10,49,0,0,0,0,3,0,0.3582837843923143,1.4861929114065358,0,3,0.02357954545
14999546,הנה זה מתחיל: 30 אלף עובדי גוגל על הכוונת,חדשות טכנולוגיה,Child Category,3490,575,9,41,1,0,0,0,4,1,2.7606252942315272,1.7109172977449,0,3,0.164756447
16106852,"סערה מושלמת: חברות תעופה קורקעו, מערכות ענק קרסו – בגלל עדכון תוכנה | מה שגרם לתקלת הענק",חדשות טכנולוגיה,Child Category,3487,79,17,88,0,0,0,0,2,0,0.3273494523205399,0.6467208348198894,1,2,0.02265557786
16009942,"מטא הודיעה: המילה שאהיד"" תותר לשימוש ברשתות החברתיות""",חדשות טכנולוגיה,Child Category,3450,78,8,53,0,0,1,0,4,0,0.3788266754803974,0.0,0,0,0.02260869565
16127850,עסקת ה-23 מיליארד בוטלה? כנראה שהכול חלק מהתוכנית,חדשות טכנולוגיה,Child Category,3335,144,8,49,1,1,0,1,4,0,0.7234886109894899,0.0,0,2,0.04317841079
17401934,החלום ושברו: סיפורו של הסטארט-אפ הישראלי שחלם לבנות את מטוס הנוסעים החשמלי הראשון,טכנולוגיה ומדע,Direct Category,3327,310,13,81,0,0,0,0,3,1,1.4157957913096204,1.206413307143807,0,4,0.09317703637
17495456,"ממשל טראמפ ישתמש ב-AI כדי למצוא תומכי חמאס ולגרשם מארהב""",טכנולוגיה ומדע,Direct Category,3302,25,10,56,0,0,1,0,4,0,0.126860957466351,1.0,0,3,0.007571168988
15652779,עתיד ההלחמות - בין יד אנושית לרובוטיקה מתקדמת,חדשות טכנולוגיה,Child Category,3200,82,8,45,0,0,0,0,4,0,0.42936725362063,0.0,0,1,0.025625
14810808,"לנתק מיידית"": ההודעה של מחלקת ביטחון המידע שהבהילה את הציבור""",חדשות טכנולוגיה,Child Category,3177,292,10,61,0,0,1,0,3,1,1.3965528023914384,1.4139167042987937,0,2,0.09191060749
15879767,בדיקת חום ומעקב שינה: הטבעות החכמות כבר כאן,חדשות טכנולוגיה,Child Category,3129,308,8,43,0,0,0,0,4,1,1.6493400258405744,0.0,0,0,0.09843400447
16879656,אילון מאסק נגד OpenAI: מבקש צו מניעה - וגם מאשים,חדשות טכנולוגיה,Child Category,3016,103,10,48,0,0,0,0,4,0,0.572230408459686,1.44832030749541,0,2,0.03415119363
15542781,חוששים לנווט בלי GPS? כך תעשו זאת בלי להסתבך,חדשות טכנולוגיה,Child Category,2951,380,9,44,0,1,0,1,4,1,2.157642222892676,1.0,0,2,0.1287699085
16210685,"מגנים על המדינה, מובילים את ההייטק: התכנית שתכשיר חיילים משוחררים ומשרתי מילואים לתעשייה",חדשות טכנולוגיה,Child Category,2904,137,13,88,0,0,0,0,3,0,0.7168291854146263,0.8536710445769204,0,2,0.04717630854
15535205,בהשקעה של שבעה מיליון דולר: אפל מעמיקה את שיתוף הפעולה בישראל,חדשות טכנולוגיה,Child Category,2781,68,11,61,0,0,0,0,3,0,0.371534927807174,1.8620544522056133,0,3,0.0244516361
16514767,"אוהבים אותך, אירופה"": מתקפת סייבר בעשרות תחנות רכבת בלונדון""",חדשות טכנולוגיה,Child Category,2746,332,9,60,0,0,1,0,4,1,2.025828123125817,0.0,0,0,0.1209031318
15364868,כך אפשר לגנוב לכם את תווי הפנים ולסחור בהם,חדשות טכנולוגיה,Child Category,2719,176,9,42,0,0,0,0,3,1,0.9835471499155644,1.6821887640494335,0,2,0.06472968003
15418320,ישראל 2024: האם הרשויות העירוניות מפקירות את המידע האישי של תושביהן?,חדשות טכנולוגיה,Child Category,2637,65,11,68,1,1,0,1,3,0,0.3745371925927673,1.548028388820699,1,3,0.0246492226
15909994,"לא כל הנוצץ, נינטנדו הוא: בדקנו את שלטי הסוויץ' החדשים מבית PDP ו-PowerA",סקירות,Child Category,2604,73,13,72,0,0,1,0,2,0,0.4050590641055823,1.6854131719175307,0,5,0.02803379416
15893068,"תחושה אחרת לגמרי"": היזמים שנטשו את קנדה וארה""ב בשביל לטהר מים בישראל""",חדשות טכנולוגיה,Child Category,2557,142,12,69,0,0,1,0,3,1,0.8438190784552785,1.3584768902387805,0,2,0.05553382871
15747977,מוכנים לזה? מנוע החיפוש של גוגל עומד להשתנות לנצח,חדשות טכנולוגיה,Child Category,2537,246,9,49,0,1,0,1,0,1,1.5032287788858234,1.360177928946268,0,3,0.0969649192
16343691,מקצועיות ונגישות: Glorious הצליחה להרשים אותנו,סקירות,Child Category,2524,87,6,46,0,0,0,0,4,0,0.5775571267114888,0.0,0,1,0.03446909667
15000718,"נתונים חדשים: הישראלים לא מחפשים אהבה, אלא תוכן חדשותי",חדשות טכנולוגיה,Child Category,2498,56,9,54,0,0,0,0,2,0,0.3239157516519121,0.5535315510918413,0,3,0.02241793435
15110669,"חווית AI ייחודית במינה"": מיקרוסופט השיקה את גרסת הפרו של ה-Copilot""",חדשות טכנולוגיה,Child Category,2441,81,11,67,0,0,1,0,3,0,0.5042071076004654,1.1819499808581937,0,3,0.04915717942
15237194,התשובה למיקרוסופט הגיעה: גוגל משיקה את אפליקציית Gemini ועוד הפתעות,חדשות טכנולוגיה,Child Category,2432,128,10,67,0,0,0,0,3,0,0.7997203052423077,0.9329732768911354,0,2,0.05263157895
17402576,"חוקרים הכניסו את גן השפה"" האנושי לעכברים - הקולות שלהם השתנו""",מחקרים,Child Category,2368,163,11,61,0,0,1,0,3,1,1.0459179836279728,0.4244090940201873,0,3,0.06883445946
15606112,הניקיון הכי חסכוני לפסח שיהיה לכם: כך תנקו את המקלדת שלכם בקלות ובמהירות,חדשות טכנולוגיה,Child Category,2336,119,13,72,0,0,0,0,1,0,0.7282262511022013,1.14904487342329,0,5,0.05094178082
17503601,"ירח הדם"" חוזר: מתי נראה את החוויה המרהיבה בישראל?""",חלל ומדע,Child Category,2330,219,9,50,0,1,1,1,3,1,1.428170038618802,1.3584768902387805,1,2,0.09399141631
15105621,"מלחמה לכל דבר"": הקלות הבלתי נסבלת של הפצת הפייקים""",חדשות טכנולוגיה,Child Category,2273,123,9,50,0,0,1,0,0,0,0.838911441250782,1.0,0,2,0.05411350638
16461192,מה זה ביפר? זהו המכשיר שהתפוצץ ופגע באלפי אנשי חיזבאללה,חדשות טכנולוגיה,Child Category,2245,172,10,55,0,1,0,1,2,1,1.1070024353542725,1.4139786827098748,1,2,0.07661469933
14838661,זה היה מהיר: OpenAI בשיחות להחזיר את סם אלטמן,חדשות טכנולוגיה,Child Category,2222,45,9,45,0,0,0,0,3,0,0.3077231597042731,0.9516864281738348,0,3,0.0202520252
17458364,הבהלה לזהב: אתר כרייה עתיק נחשף סמוך לים האדום,ארכיאולוגיה,Child Category,2215,417,9,46,0,0,0,0,4,1,3.1544770312353663,0.0,0,2,0.188261851
16212895,"מערך הסייבר מתריע: עלייה בניסיונות ההשפעה, כולל התחזות לאתרי חדשות",חדשות טכנולוגיה,Child Category,2182,55,10,66,0,0,0,0,4,0,0.422350476322026,0.0,0,4,0.02520623281
16034528,ממילואים לסטארט אפ: כשניסיון הקרב הופך לטכנולוגיה מצילת חיים,חדשות טכנולוגיה,Child Category,2154,120,9,60,0,0,0,0,4,1,0.9334704882585554,0.0,0,0,0.05571030641
17517937,גילוי מטריד: מה משותף לחוסר שינה ולהשמנת יתר?,טכנולוגיה ומדע,Direct Category,2048,224,8,45,0,1,0,1,2,1,1.580354585030172,1.0,1,1,0.109375
14871770,"חושקת ורודפת אחרי ילדים"": תלונה חמורה נגד מטא""",חדשות טכנולוגיה,Child Category,2017,78,8,46,0,0,1,0,4,0,0.6479682848287199,0.5312165134580871,0,0,0.038671294
15140873,פוקימון על סטרואידים: המשחק Palworld מטריף את הרשת,גיימינג,Child Category,2003,135,8,50,0,0,0,0,3,1,1.024105133758946,1.4100352494505983,0,2,0.06739890165
14851798,איומי ההתפטרות של העובדים עזרו: סם אלטמן חוזר ל-OpenAI,חדשות טכנולוגיה,Child Category,1950,79,9,54,0,0,0,0,0,0,0.6280625839418823,0.4411332660870901,0,2,0.04051282051
16396274,עסקת ענק: סיילספורס רוכשת את Own הישראלית בכשני מיליארד דולר,חדשות טכנולוגיה,Child Category,1939,44,10,60,0,0,0,0,4,0,0.3802243380246312,0.7054855208903115,0,2,0.02269210933
15827017,אוהלי עקורים וכפיר ביבס מול מחבל חמאס: המלחמה ברשתות החברתיות עולה שלב,חדשות טכנולוגיה,Child Category,1752,78,12,70,0,0,0,0,4,0,0.7459771864576418,0.0,0,2,0.04452054795
17371209,"הנקמה מובטחת"": אתר החברה להגנת הטבע נפרץ על ידי האקרים פרו-איראניים""",חדשות טכנולוגיה,Child Category,1745,85,11,68,0,0,1,0,4,0,0.8161848695697459,0.3822613916452438,0,4,0.04871060172
15121054,הערעור נדחה: אפל נאלצת להתכופף ולשנות תנאים,חדשות טכנולוגיה,Child Category,1740,35,7,43,0,0,0,0,4,0,0.3370418587646012,1.0,0,0,0.02011494253
17386073,כשהממצא הארכיאולוגי מנסה לברוח לך מהידיים,מחקרים,Child Category,1683,47,6,41,0,0,0,0,4,0,0.4679277345576612,0.0,0,1,0.02792632204
16614716,162 מיליון דולר: עסקת הענק בענף הסייבר הישראלי,חדשות טכנולוגיה,Child Category,1599,45,8,46,1,0,0,0,4,0,0.4715514614723208,0.9579576506774932,0,1,0.02814258912
17282608,"שאלנו את ChatGPT: אם היית מחפש בן או בת זוג, איך היית עושה את זה?",טכנולוגיה ומדע,Direct Category,1571,118,15,65,0,1,0,1,3,1,1.1412940320470786,0.9635779055962924,1,2,0.07511139402
17256124,מיקרוסופט חוקרת: האם דיפסיק השיגה את הנתונים שלה מ-OpenAI?,חדשות טכנולוגיה,Child Category,1503,50,9,58,0,1,0,1,3,0,0.5054785694304221,0.6663179724078252,1,3,0.03326679973
15017746,"אין מביך ממנו: מי עומד מאחורי הסליחה"" של קניה ווסט?""",חדשות טכנולוגיה,Child Category,1447,175,10,52,0,1,1,1,0,1,1.874907987514637,1.0,0,1,0.1209398756
15724991,התוצאות יזויפו? מארגני האירוויזיון חוששים מפגיעה במערכת ההצבעות,חדשות טכנולוגיה,Child Category,1437,350,8,63,0,1,0,1,4,1,4.081091399776344,0.0,0,0,0.2435629784
16406119,"מלחמת התודעה – כך פועלת איראן להשפעה על אזרחי ישראל: להחליף את ביבי בחטופים""""",חדשות טכנולוגיה,Child Category,1387,96,14,77,0,0,1,0,3,1,1.051686976727867,1.945975633708398,0,4,0.06921413122
15448472,"אם תמונה אחת שווה אלף מילים, כמה שווה תמונת AI?",חדשות טכנולוגיה,Child Category,1221,41,10,47,0,1,0,1,4,0,0.5626434118040785,0.4714137707011636,0,1,0.03357903358
15273490,כולם מדברים על eSIM: היתרונות של הטכנולוגיה שתוזיל את שירותי הסלולר,חדשות טכנולוגיה,Child Category,1220,75,11,67,0,0,0,0,3,1,0.9340995368739696,1.1865822866709652,0,3,0.06147540984
16332385,עכשיו זה רשמי: זהו התאריך בו יושק האייפון 16,חדשות טכנולוגיה,Child Category,1213,62,9,44,1,0,0,0,4,0,0.856438010220561,1.0,0,1,0.05111294312
14895319,מי היה מאמין: המקום המפתיע בו טמון המפתח להצלת החקלאות העולמית,חלל ומדע,Child Category,1168,104,11,62,0,0,0,0,4,1,1.4919543727477256,0.0,0,1,0.08904109589
17266180,האוצר הלאומי החדש של דנמרק: קיא מאובן של דג,מחקרים,Child Category,1106,68,9,43,0,0,0,0,0,1,0.9531565298743742,1.4134839039056428,0,3,0.06148282098
15325671,מרהיב: לנובו הציגה את המחשב הנייד השקוף הראשון בעולם,חדשות טכנולוגיה,Child Category,1105,78,9,52,0,0,0,0,3,1,1.07256605632643,1.361052850140985,0,2,0.07058823529
15231007,בעקבות חלק שהתפרק במהלך טיסה: מטוסי החלל קורקעו,חלל ומדע,Child Category,1095,72,8,47,0,0,0,0,4,1,1.1017509214601058,0.0,0,1,0.06575342466
15410226,גאווה: חברת תלת-ממד ישראלית בדרך לירח,חדשות טכנולוגיה,Child Category,1082,54,6,37,0,0,0,0,4,0,0.8362411684356307,0.0,0,2,0.04990757856
16451589,"מתכוננת למלחמה: טיקטוק נגד ההחלטה להחרים אותה בארהב""",חדשות טכנולוגיה,Child Category,1070,38,8,52,0,0,1,0,4,0,0.5950656261446644,0.6509126404064385,0,1,0.03551401869
